Agent	Subject	condition1	condition2	GameNb	Points	Entropy	Periodicity	Amplitude	MuIFI	StdIFI	CV	Resets	Deflations	Misses	GameSpeed	Temperature
Model	model_3195001568_51	slow	slow	14	2700	3.047032543	1248	0.298037939	1189.516854	269.3736435	0.226456349	0	0	2	SSS	yes
Model	model_3195001568_51	slow	slow	15	2388	2.985542305	1312	0.235253119	1204.679612	270.1776192	0.224273422	7	1	2	SSS	yes
Model	model_3195001568_52	slow	slow	1	1146	2.770129025	1104	0.222528434	1170.646154	285.3410607	0.243746635	23	2	10	SSS	yes
Model	model_3195001568_52	slow	slow	2	282	2.940440407	992	0.22265927	1163.302752	251.5366902	0.216226335	52	9	26	SSS	yes
Model	model_3195001568_52	slow	slow	3	1362	3.499279206	1200	0.077542141	1412.263158	271.2599275	0.192074633	0	15	24	SSS	yes
Model	model_3195001568_52	slow	slow	4	1680	3.793949018	1312	0.30481357	1315.820513	235.9921633	0.179349813	11	10	22	SSS	yes
Model	model_3195001568_52	slow	slow	5	2028	3.090554334	1104	0.172523171	1170.153846	263.0916325	0.224835079	14	5	15	SSS	yes
Model	model_3195001568_52	slow	slow	6	1128	3.455403417	1040	0.069573766	1179.648148	261.6385093	0.221793685	29	6	12	SSS	yes
Model	model_3195001568_52	slow	slow	7	2016	3.129682516	1264	0.205821688	1287.27193	271.3599049	0.210802317	2	8	18	SSS	yes
Model	model_3195001568_52	slow	slow	8	1482	3.273768717	1248	0.321595773	1250.223684	292.6526861	0.234080261	6	7	17	SSS	yes
Model	model_3195001568_52	slow	slow	9	2076	2.824970772	1216	0.255744132	1156.105691	231.1146836	0.19990792	11	0	4	SSS	yes
Model	model_3195001568_52	slow	slow	10	2058	3.193106373	1136	0.343449615	1118.594203	218.7339936	0.19554365	5	2	9	SSS	yes
Model	model_3195001568_52	slow	slow	11	2262	3.224682656	1120	0.258716307	1113.051282	280.3993899	0.251919561	2	4	27	SSS	yes
Model	model_3195001568_52	slow	slow	12	2346	3.267251099	1200	0.308649264	1157.267606	286.823151	0.247845139	1	3	9	SSS	yes
Model	model_3195001568_52	slow	slow	13	1794	2.786057344	1120	0.27673141	1115.12844	123.8682417	0.111079798	17	0	2	SSS	yes
Model	model_3195001568_52	slow	slow	14	2982	3.017865291	1216	0.315791441	1129.404494	227.3240383	0.201277788	0	0	3	SSS	yes
Model	model_3195001568_52	slow	slow	15	2346	3.102624461	1184	0.312416179	1160.949367	207.6981073	0.178903674	4	1	10	SSS	yes
Model	model_3195001568_53	slow	slow	1	522	3.527812408	1280	0.259630599	1133.352941	277.468304	0.244820738	69	6	16	SSS	yes
Model	model_3195001568_53	slow	slow	2	1752	3.064767046	1280	0.190327263	1279.62963	284.3623338	0.222222374	15	8	14	SSS	yes
Model	model_3195001568_53	slow	slow	3	2352	3.357943313	1232	0.206507366	1264.455882	229.7788856	0.181721552	2	3	9	SSS	yes
Model	model_3195001568_53	slow	slow	4	1404	3.142390466	1440	0.170745229	1259.278481	242.7360882	0.192758069	17	7	16	SSS	yes
Model	model_3195001568_53	slow	slow	5	2070	3.374060508	1376	0.260958381	1297.035088	227.9307347	0.175732127	14	1	6	SSS	yes
Model	model_3195001568_53	slow	slow	6	2064	3.147020632	1376	0.317532417	1276.816092	264.7849498	0.207379083	18	4	6	SSS	yes
Model	model_3195001568_53	slow	slow	7	1740	3.190833076	1456	0.254443876	1367.171717	337.5145651	0.246870646	1	13	21	SSS	yes
Model	model_3195001568_53	slow	slow	8	2022	3.489812315	1104	0.068386355	1329.098592	302.7778507	0.227806916	1	5	14	SSS	yes
Model	model_3195001568_53	slow	slow	9	2370	3.076433619	1328	0.254556944	1241.90099	259.7349565	0.209143046	2	5	10	SSS	yes
Model	model_3195001568_53	slow	slow	10	2640	2.98935847	1248	0.311171888	1138.158879	288.0969512	0.253125426	4	4	10	SSS	yes
Model	model_3195001568_53	slow	slow	11	2664	3.242290214	1232	0.313956594	1211.956522	280.0785958	0.231096241	0	2	7	SSS	yes
Model	model_3195001568_53	slow	slow	12	1722	3.304413995	1136	0.226727421	1127.761905	216.2959256	0.19179219	11	2	13	SSS	yes
Model	model_3195001568_53	slow	slow	13	1992	3.361443549	1264	0.293357443	1186.734375	316.9073328	0.267041504	4	7	21	SSS	yes
Model	model_3195001568_53	slow	slow	14	1464	3.564633918	1376	0.304114319	1352.416667	272.7353596	0.201665187	19	2	7	SSS	yes
Model	model_3195001568_53	slow	slow	15	2346	3.148352051	1264	0.294756824	1224.271739	301.6066436	0.246355963	1	8	14	SSS	yes
Model	model_3195001568_54	slow	slow	1	1386	3.300537904	1152	0.109861331	1185.106383	442.2420986	0.373166582	19	4	19	SSS	yes
Model	model_3195001568_54	slow	slow	2	486	3.760431045	736	0.080668309	1118.214286	355.921041	0.318294128	38	7	21	SSS	yes
Model	model_3195001568_54	slow	slow	3	2040	3.740095873	1296	0.231825081	1272.615385	332.9546528	0.261630228	7	6	11	SSS	yes
Model	model_3195001568_54	slow	slow	4	2052	3.877170872	1136	0.032497057	1406.72973	248.4799898	0.176636624	2	2	9	SSS	yes
Model	model_3195001568_54	slow	slow	5	1770	3.11524197	1328	0.193477654	1199.66	265.4738488	0.221290906	24	4	5	SSS	yes
Model	model_3195001568_54	slow	slow	6	2046	3.025730213	1264	0.331795064	1192.541176	241.6464385	0.202631526	5	2	10	SSS	yes
Model	model_3195001568_54	slow	slow	7	1446	3.060002289	1344	0.200733157	1228.684685	312.2386758	0.254124333	19	6	9	SSS	yes
Model	model_3195001568_54	slow	slow	8	2634	3.058412993	1120	0.08383823	1247.464646	301.9711443	0.242067898	0	4	11	SSS	yes
Model	model_3195001568_54	slow	slow	9	1734	3.368343739	1248	0.31985039	1305.833333	169.1027465	0.129497955	1	12	29	SSS	yes
Model	model_3195001568_54	slow	slow	10	2070	3.082965204	1232	0.3076919	1176.414634	208.5857109	0.177306287	9	2	5	SSS	yes
Model	model_3195001568_54	slow	slow	11	2388	3.375554984	1216	0.143173722	1207.236364	275.7665656	0.228427981	5	0	4	SSS	yes
Model	model_3195001568_54	slow	slow	12	2670	3.032287995	1248	0.269997173	1223.694737	249.0970673	0.203561444	0	2	8	SSS	yes
Model	model_3195001568_54	slow	slow	13	2034	3.402408011	1216	0.312410006	1217.611111	190.3967025	0.156369058	6	1	12	SSS	yes
Model	model_3195001568_54	slow	slow	14	2652	3.289193638	1200	0.319714275	1171.385714	243.3998646	0.207787974	0	1	10	SSS	yes
Model	model_3195001568_54	slow	slow	15	2682	2.990672377	1136	0.327472451	1062.182796	247.522561	0.233031981	10	0	4	SSS	yes
Model	model_3195001568_55	slow	slow	1	0	4.754887502	0	0	0	0	0	100	4	54	SSS	yes
Model	model_3195001568_55	slow	slow	2	0	4.754887502	0	0	0	0	0	100	2	36	SSS	yes
Model	model_3195001568_55	slow	slow	3	0	4.754887502	0	0	0	0	0	100	0	13	SSS	yes
Model	model_3195001568_55	slow	slow	4	0	4.754887502	0	0	0	0	0	77	0	13	SSS	yes
Model	model_3195001568_55	slow	slow	5	300	2.726792991	992	0.365614687	1006.307692	111.2206081	0.11052346	70	1	8	SSS	yes
Model	model_3195001568_55	slow	slow	6	540	4.521928095	1056	0.612681436	1083.272727	58.4062433	0.053916472	30	0	13	SSS	yes
Model	model_3195001568_55	slow	slow	7	234	3.918458414	1040	0.377070339	937.6956522	305.4868438	0.325784644	33	2	18	SSS	yes
Model	model_3195001568_55	slow	slow	8	246	2.81327044	1056	0.457074585	1069.043956	93.95263152	0.087884723	46	1	10	SSS	yes
Model	model_3195001568_55	slow	slow	9	876	3.2191885	1024	0.3570914	1015.813559	163.8506425	0.161299917	32	0	5	SSS	yes
Model	model_3195001568_55	slow	slow	10	1800	2.585825198	1040	0.464643971	1038.016529	132.8478272	0.127982381	23	0	2	SSS	yes
Model	model_3195001568_55	slow	slow	11	810	3.626731782	1024	0.554784667	1009.384615	172.6428974	0.171037774	33	1	18	SSS	yes
Model	model_3195001568_55	slow	slow	12	894	3.153652349	1056	0.39040308	1062.440678	101.3283421	0.095373176	32	0	2	SSS	yes
Model	model_3195001568_55	slow	slow	13	564	2.555589955	1056	0.384504851	1073.509934	135.4531207	0.126177799	32	0	7	SSS	yes
Model	model_3195001568_55	slow	slow	14	600	2.551456658	1056	0.527041265	1054.418803	90.70476569	0.086023471	33	0	1	SSS	yes
Model	model_3195001568_55	slow	slow	15	300	2.466246346	1040	0.489032874	1058.331325	89.50892724	0.084575525	45	0	1	SSS	yes
Model	model_3195001568_56	slow	slow	1	2052	3.29071711	1104	0.087995211	1349.589744	364.6851623	0.270219275	2	5	16	SSS	yes
Model	model_3195001568_56	slow	slow	2	1092	4.217748756	1568	0.144601017	1740.722222	275.4500974	0.158238973	3	10	23	SSS	yes
Model	model_3195001568_56	slow	slow	3	1434	3.336485835	1120	0.147770571	1230.818182	288.0353466	0.234019412	12	5	15	SSS	yes
Model	model_3195001568_56	slow	slow	4	1710	3.151938521	1024	0.048933621	1301.666667	241.384571	0.185442692	8	7	17	SSS	yes
Model	model_3195001568_56	slow	slow	5	762	3.559516155	1696	0.338599304	1516.639344	391.8761109	0.258384508	11	10	23	SSS	yes
Model	model_3195001568_56	slow	slow	6	2358	3.149347063	1136	0.126331647	1253.058252	366.6008603	0.292564898	1	4	9	SSS	yes
Model	model_3195001568_56	slow	slow	7	2052	3.181502827	1296	0.17826552	1282.13253	288.5736327	0.22507317	6	5	10	SSS	yes
Model	model_3195001568_56	slow	slow	8	2322	3.351845043	1296	0.237562666	1290.075949	221.7104265	0.171858429	0	7	17	SSS	yes
Model	model_3195001568_56	slow	slow	9	1722	3.73375325	1280	0.065988812	1548.477273	400.6139884	0.2587148	0	5	14	SSS	yes
Model	model_3195001568_56	slow	slow	10	1716	3.425094806	1248	0.085115671	1313.591549	391.2562856	0.297852316	1	10	17	SSS	yes
Model	model_3195001568_56	slow	slow	11	2040	3.329181562	1488	0.355761212	1378.753425	306.8039748	0.222522729	0	5	11	SSS	yes
Model	model_3195001568_56	slow	slow	12	2334	3.151662499	1232	0.196835866	1266.211009	283.6943721	0.224049838	2	6	12	SSS	yes
Model	model_3195001568_56	slow	slow	13	2010	3.430802524	1168	0.194655896	1229.891566	306.1040461	0.248887019	4	7	16	SSS	yes
Model	model_3195001568_56	slow	slow	14	1758	3.14842364	1264	0.240457266	1174.221053	266.5620172	0.227011785	6	4	15	SSS	yes
Model	model_3195001568_56	slow	slow	15	1716	3.674696258	1264	0.364287113	1172.058824	222.356357	0.189714332	9	7	15	SSS	yes
Model	model_3195001568_57	slow	slow	1	1422	3.382307279	1072	0.196278251	1148.957447	148.3820482	0.129144947	7	5	16	SSS	yes
Model	model_3195001568_57	slow	slow	2	678	3.125640543	880	0.021805454	1131.410526	293.3691583	0.259295058	14	14	40	SSS	yes
Model	model_3195001568_57	slow	slow	3	510	2.957843031	912	0.08058714	1065	265.139532	0.248957307	42	13	43	SSS	yes
Model	model_3195001568_57	slow	slow	4	1458	3.10011153	1168	0.042218319	1138.834862	263.0917973	0.231018391	34	3	15	SSS	yes
Model	model_3195001568_57	slow	slow	5	2028	3.471961633	1280	0.338337876	1234.382979	228.2387284	0.184901066	7	1	13	SSS	yes
Model	model_3195001568_57	slow	slow	6	2346	3.458050546	1280	0.259866869	1281.147541	278.1891582	0.21714061	5	2	10	SSS	yes
Model	model_3195001568_57	slow	slow	7	2010	3.0482166	1392	0.278456801	1326.47619	240.3841804	0.181220125	1	11	17	SSS	yes
Model	model_3195001568_57	slow	slow	8	2388	3.364892731	1120	0.206496067	1279.627119	322.1720721	0.251770275	0	1	2	SSS	yes
Model	model_3195001568_57	slow	slow	9	2028	3.366822314	1168	0.342407656	1153.883333	167.1179316	0.144830874	9	2	13	SSS	yes
Model	model_3195001568_57	slow	slow	10	2352	3.341920485	1216	0.268450857	1184.365079	300.573753	0.253784714	0	1	8	SSS	yes
Model	model_3195001568_57	slow	slow	11	2040	3.23499175	1312	0.296700424	1304.875	239.1071899	0.183241452	1	4	10	SSS	yes
Model	model_3195001568_57	slow	slow	12	2688	3.024649741	1168	0.309384539	1110.157407	237.1238996	0.213594845	15	1	4	SSS	yes
Model	model_3195001568_57	slow	slow	13	1752	3.448271923	1232	0.321826032	1167.460317	277.1021716	0.237354681	12	2	9	SSS	yes
Model	model_3195001568_57	slow	slow	14	2658	2.972274008	1216	0.303129009	1137.185185	279.0779842	0.245411203	1	3	9	SSS	yes
Model	model_3195001568_57	slow	slow	15	2340	3.053802372	1232	0.334511237	1195.413793	258.5054993	0.216247713	3	7	11	SSS	yes
Model	model_3195001568_58	slow	slow	1	1386	3.860148148	1104	0.244969963	1319.4	297.1053236	0.225182146	2	6	22	SSS	yes
Model	model_3195001568_58	slow	slow	2	1764	3.904735056	1440	0.070001607	1795.566667	396.2979252	0.220709112	0	5	9	SSS	yes
Model	model_3195001568_58	slow	slow	3	1710	3.749449079	1120	0.292088964	1262.075	308.4407064	0.244391741	5	2	15	SSS	yes
Model	model_3195001568_58	slow	slow	4	2016	3.42774266	1216	0.081735491	1417.783784	340.3195347	0.240036273	1	4	16	SSS	yes
Model	model_3195001568_58	slow	slow	5	2016	3.229331825	1376	0.277562658	1196.39759	346.3529762	0.289496551	5	6	14	SSS	yes
Model	model_3195001568_58	slow	slow	6	2352	2.998480676	1152	0.165782496	1201.590476	298.7339219	0.248615421	5	2	8	SSS	yes
Model	model_3195001568_58	slow	slow	7	2040	3.07511575	1152	0.241939182	1232.255319	277.3102931	0.225042886	2	8	16	SSS	yes
Model	model_3195001568_58	slow	slow	8	2046	3.518089504	1120	0.202851224	1183.306122	204.0746366	0.172461405	7	2	9	SSS	yes
Model	model_3195001568_58	slow	slow	9	2334	3.714488445	1376	0.34980971	1370.923077	204.5772858	0.149225941	0	6	11	SSS	yes
Model	model_3195001568_58	slow	slow	10	2364	2.931467274	1168	0.294906746	1199.075269	217.4005389	0.181306833	2	2	9	SSS	yes
Model	model_3195001568_58	slow	slow	11	2076	3.608499294	1264	0.328543223	1267.723404	320.617005	0.252907696	5	2	5	SSS	yes
Model	model_3195001568_58	slow	slow	12	2634	3.27844813	1168	0.185783145	1245.918919	244.931858	0.196587317	0	2	13	SSS	yes
Model	model_3195001568_58	slow	slow	13	2040	3.235717653	1040	0.210041035	1121.557377	226.2394296	0.201718997	11	2	10	SSS	yes
Model	model_3195001568_58	slow	slow	14	2664	3.258741332	1232	0.207055146	1243.077922	234.6567964	0.188770786	1	2	7	SSS	yes
Model	model_3195001568_58	slow	slow	15	2370	3.303627319	1280	0.232968419	1325.2	216.4902654	0.163364221	2	2	6	SSS	yes
Model	model_3195001568_59	slow	slow	1	792	3.304603663	704	0.098239106	1142.494505	492.3656591	0.430956698	36	8	23	SSS	yes
Model	model_3195001568_59	slow	slow	2	2016	3.165523762	1056	0.033910901	1206.724771	274.9085543	0.227813799	26	3	14	SSS	yes
Model	model_3195001568_59	slow	slow	3	1386	3.731036235	1168	0.170496016	1310.770833	313.733714	0.239350546	5	11	28	SSS	yes
Model	model_3195001568_59	slow	slow	4	2016	3.036400898	1120	0.15971406	1190.675676	220.5134942	0.185200302	10	5	16	SSS	yes
Model	model_3195001568_59	slow	slow	5	1422	4.324309453	1280	0.354881078	1252.538462	200.5882178	0.160145356	25	6	13	SSS	yes
Model	model_3195001568_59	slow	slow	6	2346	3.194561185	1424	0.231502232	1378.865979	290.344077	0.210567293	1	5	10	SSS	yes
Model	model_3195001568_59	slow	slow	7	2064	3.312674978	1376	0.216947211	1260.081967	255.8983081	0.203080684	4	2	6	SSS	yes
Model	model_3195001568_59	slow	slow	8	2088	3.536113608	1408	0.241679463	1330.733333	262.1785142	0.197018071	4	2	4	SSS	yes
Model	model_3195001568_59	slow	slow	9	1728	3.241385059	1136	0.224900319	1125.140351	206.4833742	0.183517882	8	6	13	SSS	yes
Model	model_3195001568_59	slow	slow	10	2304	3.130525091	1152	0.245133286	1229.25641	251.424171	0.204533545	2	3	16	SSS	yes
Model	model_3195001568_59	slow	slow	11	1716	3.328488074	1200	0.301627491	1095.597701	218.1052925	0.199074252	22	5	16	SSS	yes
Model	model_3195001568_59	slow	slow	12	2346	3.236150282	1216	0.342458788	1167.076923	283.7799242	0.24315443	0	7	13	SSS	yes
Model	model_3195001568_59	slow	slow	13	2316	3.260068717	1136	0.110347561	1257.102941	222.6320586	0.177099306	1	3	15	SSS	yes
Model	model_3195001568_59	slow	slow	14	2670	3.281122608	1280	0.300989523	1206.885714	293.3475045	0.243061543	0	1	7	SSS	yes
Model	model_3195001568_59	slow	slow	15	2976	2.827288712	1152	0.243664348	1155.208696	226.3229895	0.195915241	0	2	5	SSS	yes
Model	model_3195001568_60	slow	slow	1	1362	3.624447617	1328	0.198579818	1269.672131	322.3344522	0.253872196	3	18	31	SSS	yes
Model	model_3195001568_60	slow	slow	2	1392	3.167809655	1312	0.045674997	1371.278351	360.124885	0.262619828	4	11	19	SSS	yes
Model	model_3195001568_60	slow	slow	3	1716	3.050579514	1168	0.129732732	1214.25	305.309352	0.251438626	5	7	19	SSS	yes
Model	model_3195001568_60	slow	slow	4	1776	3.03358141	1152	0.232702835	1210.639535	302.1599728	0.249587069	10	3	18	SSS	yes
Model	model_3195001568_60	slow	slow	5	1728	3.489103493	1152	0.406693248	1134.444444	213.0570665	0.187807404	10	1	14	SSS	yes
Model	model_3195001568_60	slow	slow	6	2058	3.135869611	1152	0.100375607	1254.530864	281.2319936	0.224173037	8	3	7	SSS	yes
Model	model_3195001568_60	slow	slow	7	1716	3.192560662	1136	0.084226221	1304.864583	245.6123987	0.188228267	5	9	15	SSS	yes
Model	model_3195001568_60	slow	slow	8	2010	3.632118424	1312	0.295602724	1168.185185	318.7487153	0.272858036	6	4	16	SSS	yes
Model	model_3195001568_60	slow	slow	9	2298	3.111724904	1248	0.19415325	1277.166667	303.7043453	0.23779539	0	6	17	SSS	yes
Model	model_3195001568_60	slow	slow	10	2364	3.253164889	1120	0.054690485	1284.917808	219.7277739	0.171005314	3	1	7	SSS	yes
Model	model_3195001568_60	slow	slow	11	2388	3.201214483	1200	0.183176023	1234.944444	217.8175134	0.17637839	0	3	6	SSS	yes
Model	model_3195001568_60	slow	slow	12	2058	3.297088986	1344	0.239651773	1264.589286	242.1267951	0.191466746	8	4	7	SSS	yes
Model	model_3195001568_60	slow	slow	13	2316	3.697371535	1376	0.268343152	1281.205128	299.91573	0.234088768	1	5	16	SSS	yes
Model	model_3195001568_60	slow	slow	14	2334	3.690324929	1136	0.202470731	1189.175	251.711828	0.21166929	4	4	13	SSS	yes
Model	model_3195001568_60	slow	slow	15	1992	3.078665679	1248	0.216285398	1223.893617	217.1852562	0.177454358	8	8	19	SSS	yes
Model	model_3195001568_61	slow	slow	1	1098	3.483017434	976	0.029971361	1272.508772	332.6729136	0.261430743	8	11	33	SSS	yes
Model	model_3195001568_61	slow	slow	2	882	3.184105828	992	0.108438208	1146.5	271.9323997	0.237184823	42	2	8	SSS	yes
Model	model_3195001568_61	slow	slow	3	1776	3.423358058	1312	0.172900463	1373.846154	358.2045926	0.260731226	4	5	8	SSS	yes
Model	model_3195001568_61	slow	slow	4	1404	3.216641003	1200	0.148177529	1286.25	297.2898207	0.231129112	6	10	19	SSS	yes
Model	model_3195001568_61	slow	slow	5	2028	3.326472245	1184	0.171311246	1328.137931	248.2671287	0.186928724	8	7	16	SSS	yes
Model	model_3195001568_61	slow	slow	6	2016	3.162843331	1216	0.132344319	1246.380435	315.6033849	0.253215933	4	6	15	SSS	yes
Model	model_3195001568_61	slow	slow	7	1746	3.258623141	1328	0.230653806	1295.963855	260.1550717	0.200742537	10	5	10	SSS	yes
Model	model_3195001568_61	slow	slow	8	1764	2.997690277	1184	0.140433121	1139.38843	240.1637655	0.210783047	22	1	8	SSS	yes
Model	model_3195001568_61	slow	slow	9	2346	3.912468612	1344	0.212162252	1330.1875	238.6441437	0.179406395	0	1	9	SSS	yes
Model	model_3195001568_61	slow	slow	10	2334	3.471386077	1280	0.286083041	1273.215686	231.1963187	0.181584567	0	3	14	SSS	yes
Model	model_3195001568_61	slow	slow	11	2010	3.145244222	1296	0.310164066	1167.138614	357.0483793	0.305917716	2	7	16	SSS	yes
Model	model_3195001568_61	slow	slow	12	1404	3.190586042	1296	0.247909755	1224.264706	169.1229641	0.138142481	7	6	17	SSS	yes
Model	model_3195001568_61	slow	slow	13	1182	2.866739945	1088	0.088543132	1177.373016	180.6391973	0.15342563	17	3	4	SSS	yes
Model	model_3195001568_61	slow	slow	14	2676	3.264407914	1072	0.133538257	1218.376623	269.1578998	0.220915187	2	1	5	SSS	yes
Model	model_3195001568_61	slow	slow	15	1782	2.975306512	1168	0.27911789	1146.844828	213.9638869	0.186567425	7	7	25	SSS	yes
Model	model_3195001568_62	slow	slow	1	1110	3.802403797	1008	0.092194359	1382.1	373.8145797	0.270468548	8	7	20	SSS	yes
Model	model_3195001568_62	slow	slow	2	1668	3.379406376	1104	0.169288719	1242.602273	366.0062263	0.294548171	2	10	23	SSS	yes
Model	model_3195001568_62	slow	slow	3	1410	2.977404759	1232	0.226593969	1161.371681	231.904092	0.199681201	20	8	18	SSS	yes
Model	model_3195001568_62	slow	slow	4	1092	3.117661906	976	0.202654417	1118.662651	212.9104273	0.190325857	21	10	29	SSS	yes
Model	model_3195001568_62	slow	slow	5	2076	3.199980598	1136	0.082325058	1336.082353	348.4281414	0.260783432	5	3	6	SSS	yes
Model	model_3195001568_62	slow	slow	6	1140	2.965606797	1312	0.056443288	1282.034483	344.6613013	0.268839338	15	9	15	SSS	yes
Model	model_3195001568_62	slow	slow	7	2670	3.169192924	1136	0.133385937	1295.141509	288.6615645	0.222880328	0	4	11	SSS	yes
Model	model_3195001568_62	slow	slow	8	1380	3.170407685	1056	0.177825041	1175.655172	272.6893238	0.231946688	12	7	24	SSS	yes
Model	model_3195001568_62	slow	slow	9	2034	3.396645751	1216	0.297410733	1225.936508	268.343234	0.218888362	1	8	13	SSS	yes
Model	model_3195001568_62	slow	slow	10	2064	3.046265712	1120	0.180904457	1169.654762	232.8627991	0.199086779	10	4	8	SSS	yes
Model	model_3195001568_62	slow	slow	11	1284	3.481061262	1040	0.077956331	1220.015625	352.3742015	0.288827614	2	13	38	SSS	yes
Model	model_3195001568_62	slow	slow	12	2040	3.515659611	1088	0.112658051	1252.083333	232.5687025	0.185745386	7	4	11	SSS	yes
